ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781157037.0838323,5.821256160736084,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7061,0,-1,-0.00427,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.1843581,5.92178201675415,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7081,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.2844899,6.021913766860962,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7061,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.384921,6.122344970703125,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7061,0,-1,-0.00427,-1,-0.002391,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.4852664,6.2226903438568115,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7061,0,-1,-0.00427,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.5857852,6.323209047317505,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7067,0,0,0.0,-1,-0.002391,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.6859646,6.423388481140137,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7061,0,-1,-0.00427,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.7862558,6.523679733276367,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7065,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.8867602,6.6241841316223145,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7061,0,0,0.0,0,0.0,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
1781157037.9871194,6.724543333053589,A1_HOLDING_SERVO_ON,A1_HOLDING_SERVO_ON_R01_20260611_125030,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-7067,0,-1,-0.00427,-1,-0.002391,299,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,"A1: Servo ON, shaft stationary",servo-app/lab-0.1
