ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781168368.6095726,0.0,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,57270,35,17,0.07259,16,0.038256,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168368.7098749,0.10030221939086914,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,73609,1,15,0.06405,15,0.035865,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168368.8100233,0.20045065879821777,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,31952,-13,-17,-0.07259,-18,-0.043038,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168368.9104137,0.3008410930633545,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,23745,-1,-15,-0.06405,-14,-0.033474,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.0106485,0.4010758399963379,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,71014,5,18,0.07686,17,0.040647,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.1111252,0.5015525817871094,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,65378,-23,-15,-0.06405,-14,-0.033474,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.211466,0.601893424987793,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,24827,-2,-16,-0.06832,-17,-0.040647,304,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.3117254,0.7021527290344238,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,62540,18,16,0.06832,16,0.038256,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.4118912,0.8023185729980469,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,73827,1,15,0.06405,15,0.035865,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.5125482,0.9029755592346191,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,29007,-9,-18,-0.07686,-17,-0.040647,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.612576,1.0030033588409424,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,24882,4,5,0.02135,0,0.0,304,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.7126925,1.1031198501586914,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,72313,3,17,0.07259,16,0.038256,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.8130038,1.2034311294555664,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,74164,0,13,0.05551,14,0.033474,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168369.9132218,1.3036491870880127,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,74086,0,11,0.04697,11,0.026301,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168370.0133467,1.4037740230560303,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,73981,0,10,0.0427,10,0.02391,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781168370.1138666,1.5042939186096191,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_155927,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,27829,-7,-17,-0.07259,-18,-0.043038,305,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
