ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781172434.6191504,7.6236889362335205,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1018693000,1201,23,0.09821,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172434.7192588,7.72379732131958,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1015371102,1201,16,0.06832,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172434.8192897,7.823828220367432,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1011948692,1201,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172434.919915,7.924453496932983,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1008626731,1202,16,0.06832,17,0.040647,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.020338,8.024876594543457,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1005204101,1201,23,0.09821,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.1211202,8.125658750534058,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1001848802,1201,22,0.09394,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.22149,8.226028442382812,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-998459826,1201,21,0.08967,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.3217204,8.326258897781372,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-995138194,1201,20,0.0854,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.4217465,8.426285028457642,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-991782556,1202,23,0.09821,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.5222044,8.526742935180664,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-988427141,1201,21,0.08967,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.6224384,8.62697696685791,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-985038275,1201,19,0.08113,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.7227607,8.727299213409424,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-981649351,1201,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.8232992,8.827837705612183,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-978327703,1201,22,0.09394,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172435.9238288,8.928367376327515,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-974938526,1201,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.0242708,9.028809309005737,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-971583102,1201,21,0.08967,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.124636,9.12917447090149,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-968160699,1200,19,0.08113,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.225178,9.229716539382935,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-964805422,1200,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.3253107,9.329849243164062,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-961450209,1200,19,0.08113,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.4253724,9.429910898208618,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-958094589,1200,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.5256867,9.530225276947021,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-954739201,1200,22,0.09394,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.6258118,9.630350351333618,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-951383789,1201,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.726542,9.731080532073975,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-947995026,1200,22,0.09394,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.826973,9.831511497497559,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-944606317,1200,19,0.08113,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172436.927535,9.932073593139648,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-941250729,1200,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.0278811,10.032419681549072,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-937861850,1200,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.1282098,10.132748365402222,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-934573333,1200,20,0.0854,20,0.04782,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.2286417,10.233180284500122,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-931151103,1200,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.3289404,10.333478927612305,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-927762307,1200,19,0.08113,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.4291847,10.433723211288452,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-924473809,1200,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.529268,10.533806562423706,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-921051420,1200,22,0.09394,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.629345,10.633883476257324,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-917695846,1200,22,0.09394,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.7296371,10.734175682067871,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-914307063,1200,21,0.08967,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.8296797,10.834218263626099,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-911018976,1200,20,0.0854,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172437.9300103,10.93454885482788,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-907596303,1200,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.030396,11.034934520721436,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-904274470,1200,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.130437,11.13497543334961,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-900885319,1200,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.2304668,11.235005378723145,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-897496575,1200,23,0.09821,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.3309867,11.335525274276733,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-894141211,1200,19,0.08113,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.4310606,11.435599088668823,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-890819317,1200,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.5311613,11.535699844360352,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-887463945,1199,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.631299,11.63583755493164,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-884108351,1200,21,0.08967,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.7316515,11.7361900806427,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-880686135,1199,23,0.09821,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.8318248,11.836363315582275,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-877330776,1200,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172438.9318805,11.936419010162354,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-873975372,1200,19,0.08113,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.0323822,12.03692078590393,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-870620012,1199,18,0.07686,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.1326885,12.137227058410645,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-867297911,1200,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.2327337,12.237272262573242,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-863942698,1200,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.333105,12.33764362335205,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-860520309,1200,18,0.07686,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.4335623,12.438100814819336,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-857164914,1199,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.5340493,12.538587808609009,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-853776062,1199,18,0.07686,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.6343772,12.638915777206421,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-850387023,1199,20,0.0854,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.7344842,12.739022731781006,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-847031841,1199,17,0.07259,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.834551,12.839089632034302,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-843709836,1199,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172439.9347472,12.93928575515747,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-840387960,1199,20,0.0854,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.035342,13.039880514144897,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-836999120,1199,19,0.08113,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.1353662,13.139904737472534,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-833643595,1199,22,0.09394,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.235396,13.23993444442749,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-830255017,1199,22,0.09394,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.3354955,13.340034008026123,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-826866001,1199,19,0.08113,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.4357917,13.440330266952515,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-823510619,1199,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.5361805,13.540719032287598,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-820155234,1199,20,0.0854,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.6363394,13.640877962112427,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-816833166,1199,20,0.0854,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.7365236,13.74106216430664,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-813411011,1199,22,0.09394,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.836971,13.841509580612183,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-810055438,1200,21,0.08967,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172440.9371214,13.941659927368164,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-806733593,1199,22,0.09394,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.0377188,14.042257308959961,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-803344669,1199,19,0.08113,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.1378794,14.142417907714844,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-799955680,1199,20,0.0854,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.2381718,14.24271035194397,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-796634069,1199,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.3386831,14.343221664428711,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-793211388,1200,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.4389954,14.443533897399902,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-789856034,1200,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.5394123,14.54395079612732,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-786466973,1200,20,0.0854,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.6396177,14.644156217575073,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-783111596,1199,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.7396474,14.74418592453003,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-779789997,1199,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.8399382,14.844476699829102,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-776434404,1200,22,0.09394,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172441.940294,14.944832563400269,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-773112639,1199,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172442.0403903,15.044928789138794,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-769689963,1200,20,0.0854,20,0.04782,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172442.1410391,15.145577669143677,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-766301071,1199,21,0.08967,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172442.2413948,15.245933294296265,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-762945931,1199,20,0.0854,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172442.3415728,15.346111297607422,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-759590294,1200,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172442.4419236,15.446462154388428,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-756134496,1199,22,0.09394,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172442.5421047,15.546643257141113,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-752845969,1200,21,0.08967,20,0.04782,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172442.6425939,15.647132396697998,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-749457151,1199,21,0.08967,20,0.04782,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
