ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781163035.8188727,58.33726096153259,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50130,0,8,0.03416,7,0.016737,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163035.9191122,58.43750047683716,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,25060,-49,-16,-0.06832,-16,-0.038256,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.0197637,58.53815197944641,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,813,-2,-17,-0.07259,-17,-0.040647,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.1199894,58.63837766647339,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,39841,16,12,0.05124,13,0.031083,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.220564,58.73895215988159,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49922,1,11,0.04697,12,0.028692,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.321343,58.839731216430664,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50196,0,9,0.03843,9,0.021519,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.4218817,58.940269947052,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50086,0,8,0.03416,8,0.019128,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.5225856,59.04097390174866,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,4842,-8,-18,-0.07686,-18,-0.043038,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.6230664,59.14145469665527,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,-106,0,-16,-0.06832,-15,-0.035865,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.723383,59.24177122116089,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,48068,4,12,0.05124,13,0.031083,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.8241413,59.34252953529358,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,22749,-39,-17,-0.07259,-16,-0.038256,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163036.9246962,59.443084478378296,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,867,-2,-16,-0.06832,-17,-0.040647,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163037.0251522,59.543540477752686,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,40151,15,14,0.05978,13,0.031083,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163037.1254292,59.64381742477417,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49962,1,11,0.04697,11,0.026301,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781163037.2261622,59.744550466537476,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R01_20260611_142936,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,4654,-8,-18,-0.07686,-17,-0.040647,301,49,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
