ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781156638.7936845,1.0037121772766113,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6663,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156638.8938856,1.1039133071899414,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6661,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156638.9939873,1.2040150165557861,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6677,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.094508,1.3045356273651123,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6667,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.1947935,1.4048211574554443,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6667,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.2955148,1.505542516708374,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6683,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.395619,1.6056466102600098,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6677,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.4962025,1.7062301635742188,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6673,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.5969923,1.8070199489593506,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6683,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.6975453,1.9075729846954346,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6687,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.7981222,2.0081498622894287,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6687,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.898796,2.108823776245117,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6677,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156639.999048,2.209075689315796,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6673,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.0991824,2.3092100620269775,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6697,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.1994655,2.4094932079315186,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6681,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.3000329,2.5100605487823486,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6697,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.4001536,2.6101813316345215,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6687,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.5003033,2.7103309631347656,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6693,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.6008968,2.810924530029297,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6697,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.7012818,2.9113094806671143,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6697,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.8013778,3.0114054679870605,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6691,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156640.9017463,3.11177396774292,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6699,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.001904,3.2119317054748535,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6697,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.1019702,3.311997890472412,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6699,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.2024093,3.4124369621276855,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6705,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.3029325,3.512960195541382,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6693,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.4033692,3.6133968830108643,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6699,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.5035083,3.713536024093628,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6699,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.6039724,3.814000129699707,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6703,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.704744,3.914771795272827,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6703,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.805091,4.015118598937988,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6705,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156641.905787,4.115814685821533,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6705,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.0063758,4.216403484344482,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6709,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.1065984,4.316626071929932,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6699,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.2068257,4.416853427886963,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6713,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.307125,4.517152786254883,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6713,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.4079003,4.6179280281066895,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6709,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.508241,4.718268632888794,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6709,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.6086752,4.818702936172485,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6719,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.7091377,4.919165372848511,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6713,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.809372,5.019399642944336,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6719,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156642.9098635,5.119891166687012,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6709,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.010117,5.220144748687744,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6719,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.1108956,5.320923328399658,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6719,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.2112477,5.42127537727356,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6719,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.3117573,5.521785020828247,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6719,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.4123318,5.62235951423645,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6715,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.5125551,5.722582817077637,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6723,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.612736,5.822763681411743,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6713,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.7133667,5.923394441604614,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6729,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.8134735,6.02350115776062,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6719,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156643.9139247,6.123952388763428,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6723,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.0143087,6.224336385726929,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6725,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.1145024,6.324530124664307,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6723,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.2148929,6.424920558929443,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6733,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.315496,6.525523662567139,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6723,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.4156187,6.625646352767944,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6729,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.516164,6.726191759109497,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6723,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.61662,6.826647758483887,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6729,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.7189076,6.928935289382935,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6729,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.819203,7.02923059463501,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6719,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156644.9196632,7.129690885543823,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6733,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.0202022,7.23022985458374,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6735,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.193557,7.403584718704224,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6735,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.2939587,7.503986358642578,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6739,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.394582,7.604609727859497,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6745,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.4949214,7.704949140548706,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6729,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.5950747,7.805102348327637,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6733,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.6954145,7.905442237854004,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6739,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.7954917,8.005519390106201,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6739,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.8957322,8.105759859085083,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6739,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156645.996111,8.206138610839844,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6739,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781156646.0963109,8.306338548660278,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R02_20260611_124357,delta-asda-b3-e,1616,VE|SOD|TR,1,0,-6739,0,0,0.0,0,0.0,300,47,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
