ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781162484.8253148,1.7079246044158936,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10037,0,13,0.05551,14,0.033474,303,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162484.92545,1.8080599308013916,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10041,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.025895,1.9085049629211426,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10031,0,15,0.06405,13,0.031083,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.1260118,2.0086216926574707,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10045,0,13,0.05551,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.2264576,2.109067440032959,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10041,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.3266752,2.209285020828247,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10023,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.4267738,2.3093836307525635,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10031,0,14,0.05978,13,0.031083,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.5268798,2.409489631652832,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10023,0,13,0.05551,13,0.031083,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.6272357,2.509845495223999,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10015,0,14,0.05978,13,0.031083,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.727628,2.6102378368377686,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10023,0,14,0.05978,13,0.031083,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.8280692,2.710679054260254,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9987,0,14,0.05978,14,0.033474,303,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162485.9290905,2.8117003440856934,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,10005,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.02948,2.9120898246765137,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9987,0,13,0.05551,13,0.031083,303,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.130326,3.0129358768463135,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9985,0,14,0.05978,14,0.033474,303,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.2307427,3.1133525371551514,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9985,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.3308141,3.21342396736145,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9973,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.4313843,3.3139941692352295,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9985,0,13,0.05551,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.531473,3.4140827655792236,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9987,0,14,0.05978,13,0.031083,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.6320093,3.5146191120147705,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9979,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.7321117,3.6147215366363525,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9979,0,13,0.05551,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.832371,3.7149808406829834,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9973,0,13,0.05551,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162486.9327707,3.815380573272705,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9985,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
1781162487.0332816,3.915891408920288,A2_HOLD_AFTER_MOVE,A2_HOLD_AFTER_MOVE_R01_20260611_142122,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,9991,0,14,0.05978,14,0.033474,302,49,4270,2391,6000,,0,,,,holding,normal,0,no_load,none,A2: hold position after move,servo-app/lab-0.1
