ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781162606.0456088,0.0,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,613672,301,14,0.05978,14,0.033474,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.1461678,0.10055899620056152,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1459802,301,18,0.07686,17,0.040647,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.2468543,0.20124554634094238,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2308481,300,17,0.07259,16,0.038256,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.3472877,0.3016788959503174,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,3145823,300,18,0.07686,16,0.038256,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.447421,0.4018123149871826,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,3985588,300,16,0.06832,15,0.035865,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.5476482,0.5020394325256348,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,4823503,301,16,0.06832,17,0.040647,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.6486173,0.603008508682251,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,5671804,300,18,0.07686,17,0.040647,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.7491853,0.7035765647888184,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,6518108,300,17,0.07259,18,0.043038,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.8496244,0.8040156364440918,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,7357206,300,15,0.06405,16,0.038256,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
1781162606.9499567,0.9043478965759277,A3_ROTATE_ONE_DIR,A3_ROTATE_ONE_DIR_R01_20260611_142325,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,8203427,300,18,0.07686,19,0.045429,302,49,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,A3: rotate CW low speed,servo-app/lab-0.1
