ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781163537.775616,0.0,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,510687727,599,16,0.06832,19,0.045429,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163537.8757238,0.10010790824890137,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,512365694,600,19,0.08113,19,0.045429,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163537.9761648,0.20054888725280762,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,514059932,600,17,0.07259,20,0.04782,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.076415,0.3007991313934326,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,515737475,600,19,0.08113,21,0.050211,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.1770322,0.4014163017272949,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,517431653,599,19,0.08113,20,0.04782,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.277418,0.5018019676208496,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,519109459,600,19,0.08113,21,0.050211,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.3775113,0.6018953323364258,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,520787272,600,18,0.07686,17,0.040647,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.477979,0.7023630142211914,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,522482028,600,21,0.08967,21,0.050211,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.5783753,0.8027594089508057,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,524159444,599,18,0.07686,17,0.040647,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.6784866,0.9028706550598145,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,525837278,600,19,0.08113,19,0.045429,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.7789824,1.003366470336914,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,527531285,599,17,0.07259,19,0.045429,302,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
1781163538.8793757,1.103759765625,C2_SPEED_600,C2_SPEED_600_R01_20260611_143856,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,529209413,600,16,0.06832,18,0.043038,301,49,4270,2391,6000,,600,,,,constant_speed,normal,0,no_load,cw,C2: 600 rpm,servo-app/lab-0.1
