ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781163739.42803,0.0,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,746591633,1478,22,0.09394,21,0.050211,302,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163739.5284252,0.10039520263671875,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,750829238,1500,23,0.09821,22,0.052602,301,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163739.628968,0.20093798637390137,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,755023222,1500,24,0.10248,23,0.054993,302,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163739.7292259,0.3011958599090576,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,759259585,1499,26,0.11102,26,0.062166,301,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163739.829896,0.40186595916748047,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,763453342,1501,20,0.0854,19,0.045429,302,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163739.9304168,0.5023868083953857,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,767689904,1499,22,0.09394,24,0.057384,301,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163740.0307817,0.6027517318725586,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,771884290,1501,22,0.09394,23,0.054993,301,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163740.1310725,0.7030425071716309,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,776078442,1499,25,0.10675,25,0.059775,302,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163740.2319775,0.8039474487304688,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,780272473,1501,21,0.08967,21,0.050211,302,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163740.3325908,0.9045608043670654,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,784550658,1499,21,0.08967,22,0.052602,302,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781163740.4339314,1.0059013366699219,C5_SPEED_1500,C5_SPEED_1500_R01_20260611_144217,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,788787185,1500,22,0.09394,22,0.052602,302,49,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
