ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781172216.3659074,0.0,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,419683,297,21,0.08967,22,0.052602,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172216.4662414,0.10033392906188965,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1268471,301,16,0.06832,17,0.040647,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172216.566424,0.2005164623260498,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2106296,300,18,0.07686,17,0.040647,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172216.6665988,0.3006913661956787,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2945835,300,18,0.07686,18,0.043038,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172216.7669892,0.40108180046081543,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,3799944,299,22,0.09394,21,0.050211,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172216.8671649,0.5012574195861816,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,4640206,300,18,0.07686,19,0.045429,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172216.9674714,0.6015639305114746,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,5477838,299,17,0.07259,17,0.040647,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172217.0679839,0.7020764350891113,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,6326472,300,15,0.06405,17,0.040647,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172217.168317,0.8024096488952637,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,7146654,299,22,0.09394,22,0.052602,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
1781172217.2685401,0.9026327133178711,C1_SPEED_300,C1_SPEED_300_R02_20260611_170335,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,8003901,299,17,0.07259,17,0.040647,307,47,4270,2391,6000,,300,,,,constant_speed,normal,0,no_load,cw,C1: 300 rpm,servo-app/lab-0.1
