ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781172762.3752515,1.4048430919647217,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,56140,1,17,0.07259,17,0.040647,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172762.4757714,1.5053629875183105,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,10054,-7,-15,-0.06405,-15,-0.035865,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172762.5761695,1.6057610511779785,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,18053,32,16,0.06832,16,0.038256,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172762.6764426,1.7060341835021973,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,55069,2,18,0.07686,18,0.043038,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172762.776617,1.806208610534668,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,56410,0,15,0.06405,15,0.035865,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172762.8767583,1.9063498973846436,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,56270,0,13,0.05551,14,0.033474,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172762.9770708,2.006662368774414,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,56198,0,13,0.05551,13,0.031083,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.0775766,2.107168197631836,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,8560,-5,-15,-0.06405,-14,-0.033474,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.178006,2.207597494125366,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,21380,36,16,0.06832,15,0.035865,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.278225,2.307816505432129,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,55153,2,18,0.07686,18,0.043038,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.3784623,2.4080538749694824,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,56384,0,15,0.06405,15,0.035865,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.478831,2.508422613143921,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,56290,0,13,0.05551,14,0.033474,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.5791945,2.608786106109619,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,4663,RTSO|SO|OE|VE|QS|ACK,1,0,56174,-1,4,0.01708,7,0.016737,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.6796653,2.709256887435913,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,7984,-4,-15,-0.06405,-14,-0.033474,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.7799935,2.8095850944519043,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,5843,0,-12,-0.05124,-11,-0.026301,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.8805592,2.9101507663726807,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,5949,0,-10,-0.0427,-9,-0.021519,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172763.980936,3.0105276107788086,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,21872,38,17,0.07259,15,0.035865,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.0814884,3.1110799312591553,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,55247,2,19,0.08113,17,0.040647,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.181838,3.2114295959472656,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,16100,-16,-15,-0.06405,-14,-0.033474,306,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.2821634,3.3117549419403076,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,6111,-1,-12,-0.05124,-13,-0.031083,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.3826854,3.4122769832611084,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,51279,8,20,0.0854,19,0.045429,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.4827447,3.512336254119873,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,53778,-8,-4,-0.01708,0,0.0,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.58289,3.6124815940856934,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,7538,-3,-15,-0.06405,-14,-0.033474,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.6832168,3.71280837059021,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,42122,22,18,0.07686,18,0.043038,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.7836192,3.8132107257843018,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,55898,1,17,0.07259,18,0.043038,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.883809,3.913400650024414,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,11803,-10,-15,-0.06405,-15,-0.035865,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172764.984255,4.0138466358184814,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,4663,RTSO|SO|OE|VE|QS|ACK,1,0,6735,5,6,0.02562,3,0.007173,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.0847232,4.114314794540405,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,54445,3,18,0.07686,18,0.043038,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.184753,4.214344501495361,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,22036,-25,-15,-0.06405,-14,-0.033474,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.2849998,4.314591407775879,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,6403,-1,-13,-0.05551,-13,-0.031083,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.385204,4.414795637130737,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,49834,10,19,0.08113,18,0.043038,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.4855402,4.515131711959839,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,56202,0,16,0.06832,16,0.038256,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.5859418,4.615533351898193,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,56318,0,14,0.05978,15,0.035865,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.6863625,4.715954065322876,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,56212,0,13,0.05551,13,0.031083,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.786886,4.816477537155151,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,16862,-18,-15,-0.06405,-16,-0.038256,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.8870838,4.916675329208374,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,6157,-1,-13,-0.05551,-12,-0.028692,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172765.987352,5.016943454742432,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50976,9,18,0.07686,18,0.043038,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.0874858,5.117077350616455,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,54457,-8,-8,-0.03416,0,0.0,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.1879199,5.217511415481567,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,7640,-3,-14,-0.05978,-14,-0.033474,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.288324,5.317915678024292,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,42619,22,17,0.07259,18,0.043038,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.3883808,5.4179723262786865,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,55860,1,17,0.07259,17,0.040647,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.4891758,5.518767356872559,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,11553,-9,-15,-0.06405,-14,-0.033474,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.5894935,5.619085073471069,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,4663,RTSO|SO|OE|VE|QS|ACK,1,0,7169,6,12,0.05124,6,0.014346,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.6897626,5.719354152679443,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,54461,3,17,0.07259,17,0.040647,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.7899272,5.819518804550171,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,26697,-36,-14,-0.05978,-13,-0.031083,308,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.8901422,5.919733762741089,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,6563,-1,-13,-0.05551,-13,-0.031083,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172766.9901881,6.019779682159424,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,5859,0,-11,-0.04697,-10,-0.02391,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.0904717,6.120063304901123,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,5951,0,-9,-0.03843,-9,-0.021519,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.1909213,6.220512866973877,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,12373,21,18,0.07686,21,0.050211,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.29119,6.320781469345093,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,55069,2,18,0.07686,17,0.040647,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.3915975,6.421189069747925,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,56402,0,14,0.05978,15,0.035865,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.492146,6.521737575531006,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,56260,0,14,0.05978,13,0.031083,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.592282,6.621873617172241,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,56180,0,13,0.05551,12,0.028692,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.692518,6.72210955619812,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,9303,-6,-16,-0.06832,-15,-0.035865,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.792753,6.822344541549683,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,18069,30,15,0.06405,15,0.035865,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.8928256,6.922417163848877,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,55111,2,17,0.07259,18,0.043038,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172767.9928508,7.02244234085083,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,17759,-19,-15,-0.06405,-15,-0.035865,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172768.0931377,7.122729301452637,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,1,0,6193,-1,-13,-0.05551,-13,-0.031083,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172768.1932533,7.222844839096069,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,50248,10,18,0.07686,18,0.043038,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
1781172768.2934065,7.322998046875,B3_ACC_DEC_SHARP,B3_ACC_DEC_SHARP_R02_20260611_171240,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,1,0,56238,0,16,0.06832,16,0.038256,307,47,4270,2391,6000,,1200,,,,acceleration,elevated_load,0,no_load,cw,B3: sharp but allowed acc/dec,servo-app/lab-0.1
